KorEXO MEASUREMENT DATA FILE EXPORT,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
FILE CREATED:,1/30/2020 0:20,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,MEAN VALUE:,1.08,4.92,216.5,38.02,12.36,313.9,68,68,7.78,0.15,308.5,0.79,0.77,201,21.05,0,1.2,9.368,5.73,0
,,,STANDARD DEVIATION:,4.86,19.78,28.3,9.24,3.01,37,14.9,14.9,1.66,0.02,36.4,1.06,1.07,24,117.25,0,0.005,1.471,0.19,0
,,,,,,,,,,,,,,,,,,,,,,,
,,,SENSOR SERIAL NUMBER:,19B104103,19B104103,19A106773,19B104081,19B104081,19A106773,19B103181,19B103181,19B103181,19A106773,19A106773,19B104103,19B104103,19A106773,19B103727,19B103727,19B102697,19A106773,19C101659,19C101659
Date (MM/DD/YYYY),Time (HH:mm:ss),Time (Fract. Sec),Site Name,Chlorophyll RFU,Chlorophyll ug/L,Cond µS/cm,fDOM QSU,fDOM RFU,nLF Cond µS/cm,ODO % sat,ODO % local,ODO mg/L,Sal psu,SpCond µS/cm,BGA PC RFU,BGA PC ug/L,TDS mg/L,Turbidity FNU,TSS mg/L,Wiper Position volt,Temp °C,Battery V,Cable Pwr V
12/16/2019,5:30:00,0,Decker Breach,0.58,2.87,252.2,50.39,16.38,375.4,57.3,57.3,6.71,0.18,368.9,0.76,0.74,240,8.27,0,1.197,8.435,5.96,0
12/16/2019,5:45:00,0,Decker Breach,0.6,2.98,252.8,50.02,16.27,376.8,57.1,57.1,6.7,0.18,370.4,0.79,0.77,241,7.2,0,1.202,8.378,5.96,0
12/16/2019,6:00:00,0,Decker Breach,0.59,2.95,252.5,50.85,16.53,377,56.9,56.9,6.68,0.18,370.5,0.78,0.76,241,6.95,0,1.208,8.327,5.96,0
12/16/2019,6:15:00,0,Decker Breach,0.6,2.98,252.4,51.04,16.6,377,56.6,56.6,6.65,0.18,370.6,0.71,0.69,241,6.21,0,1.198,8.3,5.97,0
12/16/2019,6:30:00,0,Decker Breach,0.62,3.04,252.2,50.73,16.5,377.1,56.1,56.1,6.6,0.18,370.7,0.77,0.75,241,6.6,0,1.193,8.262,5.96,0
12/16/2019,6:45:00,0,Decker Breach,0.56,2.82,252.2,50.18,16.32,377.4,55.5,55.5,6.53,0.18,370.9,0.72,0.7,241,6.52,0,1.195,8.246,5.96,0
12/16/2019,7:00:00,0,Decker Breach,0.61,3.02,251.9,50.54,16.43,377.3,55,55,6.48,0.18,370.8,0.78,0.76,241,6.47,0,1.204,8.212,5.95,0
12/16/2019,7:15:00,0,Decker Breach,0.57,2.85,252.1,50.22,16.33,377.2,54.4,54.4,6.4,0.18,370.8,0.74,0.72,241,7.08,0,1.198,8.238,5.96,0
12/16/2019,7:30:00,0,Decker Breach,0.59,2.93,251.7,50.29,16.35,377.5,54.2,54.2,6.39,0.18,371,0.74,0.72,241,5.83,0,1.194,8.159,5.96,0
12/16/2019,7:45:00,0,Decker Breach,0.6,2.96,251.4,50.58,16.45,377.6,55,55,6.49,0.18,371.2,0.75,0.73,241,5.92,0,1.191,8.105,5.95,0
12/16/2019,8:00:00,0,Decker Breach,0.59,2.94,251.2,50.68,16.48,377.8,54.5,54.5,6.43,0.18,371.4,0.76,0.74,241,5.53,0,1.206,8.064,5.96,0
12/16/2019,8:15:00,0,Decker Breach,0.58,2.91,250.8,49.58,16.12,378.3,54.7,54.7,6.48,0.18,371.8,0.76,0.74,242,5.44,0,1.202,7.964,5.95,0
12/16/2019,8:30:00,0,Decker Breach,0.6,2.96,250.4,49.32,16.04,378.5,54.4,54.4,6.46,0.18,372.1,0.78,0.76,242,8.03,0,1.203,7.869,5.96,0
12/16/2019,8:45:00,0,Decker Breach,0.65,3.17,249.9,48.57,15.79,378.9,54.7,54.7,6.5,0.18,372.5,0.75,0.73,242,7.37,0,1.208,7.768,5.96,0
12/16/2019,9:00:00,0,Decker Breach,0.59,2.94,249.7,51.29,16.68,379.7,55.1,55.1,6.57,0.18,373.3,0.78,0.76,243,7.3,0,1.205,7.673,5.95,0
12/16/2019,9:15:00,0,Decker Breach,0.61,3.02,249.7,52.24,16.99,380.7,55.8,55.8,6.67,0.18,374.3,0.78,0.76,243,6.41,0,1.202,7.576,5.96,0
12/16/2019,9:30:00,0,Decker Breach,0.63,3.08,250.1,52.88,17.2,381.3,56.1,56.1,6.71,0.18,374.9,0.75,0.73,244,5.47,0,1.201,7.569,5.95,0
12/16/2019,9:45:00,0,Decker Breach,0.61,3.01,250.8,50.19,16.32,382.2,56.2,56.2,6.71,0.18,375.8,0.75,0.73,244,5.53,0,1.195,7.587,5.96,0
12/16/2019,10:00:00,0,Decker Breach,0.62,3.05,251.6,51.76,16.83,383,55.9,55.9,6.68,0.18,376.5,0.74,0.72,245,6.3,0,1.196,7.623,5.96,0
12/16/2019,10:15:00,0,Decker Breach,0.65,3.16,252.2,53.46,17.39,383.3,55.7,55.7,6.65,0.18,376.8,0.75,0.73,245,6.18,0,1.193,7.678,5.95,0
12/16/2019,10:30:00,0,Decker Breach,0.63,3.07,252.7,52.97,17.23,383.4,55.5,55.5,6.61,0.18,376.9,0.76,0.74,245,5.56,0,1.206,7.75,5.96,0
12/16/2019,10:45:00,0,Decker Breach,0.61,3,253.2,52.9,17.2,383.1,55.4,55.4,6.58,0.18,376.6,0.76,0.74,245,6.06,0,1.204,7.84,5.95,0
12/16/2019,11:00:00,0,Decker Breach,0.61,3.03,253.4,51.32,16.69,382.4,55.1,55.1,6.53,0.18,375.9,0.76,0.74,244,6.61,0,1.195,7.943,5.95,0
12/16/2019,11:15:00,0,Decker Breach,0.56,2.83,253.6,50.59,16.45,381.6,55.1,55.1,6.51,0.18,375.1,0.73,0.71,244,6.72,0,1.204,8.05,5.96,0
12/16/2019,11:30:00,0,Decker Breach,0.58,2.87,254.1,49.82,16.2,381.1,55.3,55.3,6.52,0.18,374.6,0.74,0.72,243,6.09,0,1.207,8.155,5.95,0
12/16/2019,11:45:00,0,Decker Breach,0.55,2.77,254.4,49.48,16.09,380.3,55.7,55.7,6.55,0.18,373.8,0.74,0.72,243,5.68,0,1.202,8.269,5.95,0
12/16/2019,12:00:00,0,Decker Breach,0.55,2.77,255.4,49.56,16.11,380.8,55.9,55.9,6.55,0.18,374.2,0.73,0.71,243,5.46,0,1.2,8.374,5.95,0
12/16/2019,12:15:00,0,Decker Breach,0.57,2.83,256.1,49.72,16.17,380.9,55.9,55.9,6.54,0.18,374.3,0.75,0.73,243,5.52,0,1.196,8.466,5.95,0
12/16/2019,12:30:00,0,Decker Breach,0.54,2.74,256.8,49.56,16.12,381,56.3,56.3,6.57,0.18,374.4,0.66,0.64,243,5.56,0,1.196,8.562,5.95,0
12/16/2019,12:45:00,0,Decker Breach,0.55,2.75,257.7,47.5,15.44,381.2,56.7,56.7,6.6,0.18,374.6,0.69,0.67,243,5.74,0,1.198,8.657,5.95,0
12/16/2019,13:00:00,0,Decker Breach,0.56,2.83,258.4,50.65,16.47,381.5,57.2,57.2,6.65,0.18,374.9,0.7,0.68,244,5.01,0,1.192,8.732,5.95,0
12/16/2019,13:15:00,0,Decker Breach,0.56,2.82,259.3,47.2,15.35,382.2,57.8,57.8,6.7,0.18,375.6,0.69,0.67,244,5,0,1.196,8.799,5.95,0
12/16/2019,13:30:00,0,Decker Breach,0.55,2.77,259.9,48.13,15.65,382.4,58,58,6.72,0.18,375.8,0.66,0.64,244,5.91,0,1.198,8.854,5.95,0
12/16/2019,13:45:00,0,Decker Breach,0.55,2.77,260.2,48.07,15.63,382.2,57.7,57.7,6.68,0.18,375.6,0.69,0.67,244,4.79,0,1.197,8.918,5.95,0
12/16/2019,14:00:00,0,Decker Breach,0.63,3.09,260.6,47.97,15.6,382.2,58.4,58.4,6.75,0.18,375.6,0.7,0.68,244,4.94,0,1.196,8.976,5.95,0
12/16/2019,14:15:00,0,Decker Breach,0.53,2.7,261.2,48.47,15.76,382.6,59.8,59.8,6.9,0.18,375.9,0.68,0.66,244,5.24,0,1.191,9.027,5.95,0
12/16/2019,14:30:00,0,Decker Breach,0.56,2.79,261.1,48.31,15.71,382.4,59.2,59.2,6.83,0.18,375.8,0.67,0.64,244,4.9,0,1.194,9.015,5.94,0
12/16/2019,14:45:00,0,Decker Breach,0.5,2.56,261.2,46.37,15.07,382.3,60.1,60.1,6.94,0.18,375.7,0.65,0.63,244,4.62,0,1.2,9.041,5.95,0
12/16/2019,15:00:00,0,Decker Breach,0.53,2.67,261.6,45.98,14.95,381.5,64.1,64.1,7.37,0.18,374.9,0.68,0.66,244,4.83,0,1.195,9.183,5.94,0
12/16/2019,15:15:00,0,Decker Breach,0.55,2.77,261.5,45.26,14.71,377.6,70,70,7.98,0.18,371,0.65,0.63,241,4.26,0,1.194,9.545,5.95,0
12/16/2019,15:30:00,0,Decker Breach,0.55,2.76,261,46.81,15.22,376.5,70,70,7.97,0.18,369.9,0.64,0.62,240,4.1,0,1.2,9.58,5.95,0
12/16/2019,15:45:00,0,Decker Breach,0.52,2.65,260.6,47.07,15.3,379.1,64.3,64.3,7.37,0.18,372.5,0.65,0.63,242,3.61,0,1.203,9.266,5.94,0
12/16/2019,16:00:00,0,Decker Breach,0.54,2.72,260.1,45.68,14.85,379.5,63.1,63.1,7.26,0.18,373,0.67,0.65,242,3.57,0,1.204,9.16,5.95,0
12/16/2019,16:15:00,0,Decker Breach,0.55,2.77,260.7,47.34,15.39,378.7,66.9,66.9,7.66,0.18,372.1,0.67,0.65,242,3.71,0,1.202,9.33,5.95,0
12/16/2019,16:30:00,0,Decker Breach,0.51,2.62,261.3,44.9,14.6,375.4,73.4,73.4,8.33,0.18,368.8,0.65,0.63,240,3.71,0,1.202,9.737,5.94,0
12/16/2019,16:45:00,0,Decker Breach,0.48,2.47,258.3,44.39,14.43,367,78.2,78.2,8.79,0.17,360.6,0.62,0.6,234,3.86,0,1.207,10.139,5.95,0
12/16/2019,17:00:00,0,Decker Breach,0.52,2.63,251.6,40.95,13.31,349.6,82.6,82.6,9.1,0.17,343.5,0.6,0.58,223,4.49,0,1.196,10.985,5.95,0
12/16/2019,17:15:00,0,Decker Breach,0.45,2.36,245.8,37.72,12.26,338.1,83,83,9.07,0.16,332.3,0.59,0.56,216,5.11,0,1.198,11.373,5.95,0
12/16/2019,17:30:00,0,Decker Breach,0.47,2.44,240.8,36.81,11.96,329.8,82.6,82.6,8.98,0.16,324.2,0.58,0.56,211,5.54,0,1.195,11.542,5.94,0
12/16/2019,17:45:00,0,Decker Breach,0.47,2.46,239.6,36.75,11.94,328.2,81.8,81.8,8.9,0.16,322.6,0.6,0.58,210,5.53,0,1.195,11.53,5.95,0
12/16/2019,18:00:00,0,Decker Breach,0.45,2.36,239,38.74,12.59,327.6,81.7,81.7,8.89,0.15,322,0.58,0.55,209,4.84,0,1.197,11.517,5.95,0
12/16/2019,18:15:00,0,Decker Breach,0.44,2.3,239.8,37.82,12.29,328.9,82.3,82.3,8.96,0.16,323.2,0.58,0.56,210,5.33,0,1.194,11.493,5.94,0
12/16/2019,18:30:00,0,Decker Breach,0.46,2.41,241.1,38.45,12.5,330.9,82.5,82.5,8.99,0.16,325.2,0.59,0.57,211,4.78,0,1.209,11.454,5.95,0
12/16/2019,18:45:00,0,Decker Breach,0.49,2.5,250.2,40.91,13.3,346.4,79.6,79.6,8.74,0.16,340.4,0.6,0.58,221,5.08,0,1.209,11.126,5.94,0
12/16/2019,19:00:00,0,Decker Breach,0.48,2.47,257,39.53,12.85,359.6,77.2,77.2,8.56,0.17,353.4,0.62,0.6,230,3.88,0,1.205,10.722,5.94,0
12/16/2019,19:15:00,0,Decker Breach,0.48,2.49,251,40.9,13.29,347.2,85.1,85.1,9.34,0.16,341.2,0.58,0.56,222,4.55,0,1.204,11.169,5.95,0
12/16/2019,19:30:00,0,Decker Breach,0.47,2.44,248.8,40.97,13.32,345.1,85,85,9.35,0.16,339.1,0.57,0.55,220,4.78,0,1.2,11.058,5.94,0
12/16/2019,19:45:00,0,Decker Breach,0.48,2.47,246,41.87,13.61,343.3,83.4,83.4,9.23,0.16,337.3,0.61,0.58,219,5.69,0,1.2,10.832,5.95,0
12/16/2019,20:00:00,0,Decker Breach,0.48,2.47,244.9,41.51,13.49,343.6,82.2,82.2,9.13,0.16,337.6,0.62,0.6,219,5.95,0,1.198,10.626,5.94,0
12/16/2019,20:15:00,0,Decker Breach,0.48,2.49,243.3,40.79,13.26,343.2,80.9,80.9,9.03,0.16,337.2,0.6,0.58,219,6.88,0,1.196,10.409,5.94,0
12/16/2019,20:30:00,0,Decker Breach,0.49,2.5,241.7,41.18,13.38,343,79.1,79.1,8.89,0.16,337.1,0.63,0.61,219,8.68,0,1.203,10.183,5.94,0
12/16/2019,20:45:00,0,Decker Breach,0.5,2.55,241.2,46.43,15.1,344.4,77.3,77.3,8.73,0.16,338.4,0.64,0.62,220,8.17,0,1.211,9.971,5.94,0
12/16/2019,21:00:00,0,Decker Breach,0.51,2.59,240.8,46.33,15.06,345.2,75.7,75.7,8.58,0.16,339.2,0.66,0.64,220,9.75,0,1.203,9.811,5.95,0
12/16/2019,21:15:00,0,Decker Breach,0.5,2.57,240.1,46.55,15.13,345.3,74.4,74.4,8.45,0.16,339.3,0.66,0.64,221,11.03,0,1.197,9.695,5.94,0
12/16/2019,21:30:00,0,Decker Breach,0.53,2.67,240,46.75,15.2,346.4,73,73,8.32,0.16,340.4,0.67,0.64,221,10.15,0,1.195,9.564,5.94,0
12/16/2019,21:45:00,0,Decker Breach,0.55,2.75,241.9,46.12,14.99,350.3,71.8,71.8,8.21,0.17,344.3,0.67,0.65,224,17.74,0,1.199,9.429,5.93,0
12/16/2019,22:00:00,0,Decker Breach,0.52,2.64,240.2,46.23,15.03,349.2,70.7,70.7,8.11,0.17,343.1,0.66,0.64,223,13.9,0,1.198,9.297,5.94,0
12/16/2019,22:15:00,0,Decker Breach,0.52,2.63,240.3,47.7,15.51,350.6,69.8,69.8,8.03,0.17,344.5,0.66,0.64,224,12.42,0,1.196,9.158,5.94,0
12/16/2019,22:30:00,0,Decker Breach,0.63,3.07,241.2,47.82,15.55,353.2,68.8,68.8,7.94,0.17,347.1,0.71,0.69,226,14.2,0,1.197,9.026,5.93,0
12/16/2019,22:45:00,0,Decker Breach,0.66,3.23,242.8,48.42,15.74,356.6,68.2,68.2,7.9,0.17,350.5,0.76,0.74,228,11.47,0,1.194,8.916,5.94,0
12/16/2019,23:00:00,0,Decker Breach,0.67,3.27,241.4,48.77,15.86,355.7,67.6,67.6,7.85,0.17,349.5,0.73,0.71,227,12.34,0,1.195,8.807,5.93,0
12/16/2019,23:15:00,0,Decker Breach,0.84,3.95,241.6,47.28,15.37,357.1,67.2,67.2,7.82,0.17,351,0.73,0.7,228,12.6,0,1.202,8.687,5.93,0
12/16/2019,23:30:00,0,Decker Breach,1.85,8.05,241.6,47.6,15.48,358.4,66.8,66.8,7.8,0.17,352.3,0.98,0.96,229,13.93,0,1.202,8.558,5.94,0
12/16/2019,23:45:00,0,Decker Breach,1.02,4.68,241.7,47.16,15.33,359.8,66.3,66.3,7.76,0.17,353.6,0.87,0.85,230,18.43,0,1.198,8.422,5.92,0
12/17/2019,0:00:00,0,Decker Breach,14.98,61.44,241.5,38.06,12.37,361,65.5,65.5,7.7,0.17,354.9,3.78,3.8,231,13.57,0,1.2,8.275,5.93,0
12/17/2019,0:15:00,0,Decker Breach,0.61,3.03,241.8,48.38,15.73,362.9,65,65,7.66,0.17,356.7,0.79,0.77,232,16.5,0,1.193,8.136,5.92,0
12/17/2019,0:30:00,0,Decker Breach,0.6,2.98,242.7,47.74,15.52,365.5,64.8,64.8,7.66,0.17,359.3,0.77,0.75,234,14.06,0,1.192,8.011,5.92,0
12/17/2019,0:45:00,0,Decker Breach,0.64,3.14,241.8,48.55,15.78,365.2,64.5,64.5,7.64,0.17,359,0.78,0.76,233,15.76,0,1.195,7.905,5.91,0
12/17/2019,1:00:00,0,Decker Breach,0.67,3.24,242.2,48.05,15.62,367,64.1,64.1,7.62,0.17,360.8,0.79,0.77,235,21.17,0,1.204,7.785,5.92,0
12/17/2019,1:15:00,0,Decker Breach,1.99,8.62,242.6,46.76,15.2,368.8,63.6,63.6,7.58,0.17,362.6,0.98,0.97,236,27.02,0,1.205,7.677,5.93,0
12/17/2019,1:30:00,0,Decker Breach,0.6,2.96,243.8,50.35,16.37,371.6,63.4,63.4,7.58,0.18,365.4,0.75,0.73,238,21.88,0,1.208,7.569,5.91,0
12/17/2019,1:45:00,0,Decker Breach,0.63,3.08,244.7,50.46,16.41,373.9,63,63,7.55,0.18,367.7,0.78,0.76,239,21.16,0,1.21,7.486,5.91,0
12/17/2019,2:00:00,0,Decker Breach,0.64,3.15,245.1,41.31,13.43,375.3,62.6,62.6,7.51,0.18,369,0.8,0.78,240,24.01,0,1.198,7.411,5.91,0
12/17/2019,2:15:00,0,Decker Breach,0.64,3.13,244.9,50.78,16.51,375.8,62,62,7.46,0.18,369.5,0.81,0.79,240,24.78,0,1.199,7.34,5.91,0
12/17/2019,2:30:00,0,Decker Breach,0.61,3.02,246.5,50.79,16.52,378.8,61.4,61.4,7.4,0.18,372.5,0.79,0.77,242,21.17,0,1.198,7.282,5.92,0
12/17/2019,2:45:00,0,Decker Breach,0.63,3.09,245.1,50.66,16.47,377.5,61,61,7.36,0.18,371.2,0.77,0.75,241,23.64,0,1.193,7.216,5.91,0
12/17/2019,3:00:00,0,Decker Breach,0.63,3.09,247.2,51.8,16.85,381.3,60.7,60.7,7.33,0.18,375,0.78,0.76,244,25.94,0,1.203,7.163,5.92,0
12/17/2019,3:15:00,0,Decker Breach,0.63,3.08,246.3,50.56,16.44,380.2,60.1,60.1,7.27,0.18,373.9,0.81,0.79,243,68.58,0,1.204,7.13,5.91,0
12/17/2019,3:30:00,0,Decker Breach,0.59,2.92,245.3,48.74,15.85,379,59.5,59.5,7.2,0.18,372.8,1.05,1.04,242,18.22,0,1.204,7.095,5.91,0
12/17/2019,3:45:00,0,Decker Breach,0.67,3.26,244.2,45.57,14.82,377.6,58.6,58.6,7.09,0.18,371.3,0.89,0.88,241,39.02,0,1.197,7.077,5.91,0
12/17/2019,4:00:00,0,Decker Breach,0.68,3.29,244.9,43.93,14.28,378.9,57.7,57.7,6.99,0.18,372.6,0.88,0.86,242,49.08,0,1.201,7.052,5.91,0
12/17/2019,4:15:00,0,Decker Breach,0.67,3.26,246.2,46.1,14.99,381.3,57.3,57.3,6.94,0.18,375,0.88,0.87,244,41.66,0,1.202,7.015,5.92,0
12/17/2019,4:30:00,0,Decker Breach,0.67,3.26,249.1,50.4,16.39,386.1,57,57,6.92,0.18,379.8,0.77,0.75,247,23.01,0,1.207,6.981,5.91,0
12/17/2019,4:45:00,0,Decker Breach,0.58,2.91,243.6,50.56,16.44,378,56.8,56.8,6.9,0.18,371.8,0.81,0.79,242,22.58,0,1.207,6.946,5.92,0
12/17/2019,5:00:00,0,Decker Breach,0.59,2.91,245.2,53.02,17.24,380.7,56.7,56.7,6.89,0.18,374.4,0.81,0.79,243,15.8,0,1.211,6.93,5.91,0
12/17/2019,5:15:00,0,Decker Breach,0.6,2.97,245.3,51.2,16.65,380.9,56.3,56.3,6.84,0.18,374.7,0.78,0.76,244,21.45,0,1.198,6.923,5.92,0
12/17/2019,5:30:00,0,Decker Breach,0.6,2.96,245.6,52.14,16.96,381.5,56.6,56.6,6.88,0.18,375.3,0.78,0.76,244,19.87,0,1.195,6.904,5.91,0
12/17/2019,5:45:00,0,Decker Breach,0.62,3.06,245.9,52.44,17.05,382.3,56.7,56.7,6.9,0.18,376.1,0.81,0.8,244,20.05,0,1.206,6.886,5.92,0
12/17/2019,6:00:00,0,Decker Breach,0.57,2.83,246.6,52.39,17.04,383.2,56.9,56.9,6.91,0.18,376.9,0.75,0.73,245,17.46,0,1.206,6.906,5.92,0
12/17/2019,6:15:00,0,Decker Breach,0.57,2.86,247.7,51.7,16.81,383.8,56.1,56.1,6.81,0.18,377.5,0.76,0.74,245,18.92,0,1.205,6.996,5.91,0
12/17/2019,6:30:00,0,Decker Breach,0.56,2.81,247,52.89,17.2,382.6,55.7,55.7,6.75,0.18,376.4,0.76,0.74,245,15.38,0,1.202,7.003,5.92,0
12/17/2019,6:45:00,0,Decker Breach,0.53,2.68,252.8,53.04,17.25,389.5,56.8,56.8,6.86,0.18,383,0.75,0.73,249,13.86,0,1.201,7.205,5.91,0
12/17/2019,7:00:00,0,Decker Breach,0.54,2.71,272.4,50.4,16.39,411.6,60.1,60.1,7.13,0.2,404.6,0.7,0.68,263,10.28,0,1.196,7.89,5.92,0
12/17/2019,7:15:00,0,Decker Breach,0.6,2.95,286.7,47.98,15.6,427.8,62.3,62.3,7.31,0.2,420.5,0.68,0.66,273,8.37,0,1.2,8.343,5.92,0
12/17/2019,7:30:00,0,Decker Breach,0.57,2.83,286.1,48.86,15.89,428,62.2,62.2,7.31,0.2,420.7,0.69,0.67,273,9.63,0,1.207,8.251,5.92,0
12/17/2019,7:45:00,0,Decker Breach,0.59,2.93,281.3,50.1,16.29,422.6,61.6,61.6,7.27,0.2,415.4,0.69,0.67,270,9.46,0,1.198,8.102,5.92,0
12/17/2019,8:00:00,0,Decker Breach,0.56,2.81,279.9,50.53,16.43,420.2,61.6,61.6,7.26,0.2,413,0.69,0.67,268,9.02,0,1.193,8.123,5.91,0
12/17/2019,8:15:00,0,Decker Breach,0.55,2.78,280.1,49.6,16.13,419.4,61.9,61.9,7.28,0.2,412.2,0.7,0.68,268,8.49,0,1.208,8.212,5.92,0
12/17/2019,8:30:00,0,Decker Breach,0.53,2.7,280.7,49.45,16.08,419.3,61.9,61.9,7.26,0.2,412.1,0.65,0.63,268,7.83,0,1.202,8.303,5.92,0
12/17/2019,8:45:00,0,Decker Breach,0.5,2.57,281.1,49.7,16.16,419.2,62.3,62.3,7.31,0.2,412,0.67,0.65,268,7.45,0,1.198,8.368,5.92,0
12/17/2019,9:00:00,0,Decker Breach,0.53,2.69,279.9,48.7,15.83,417.2,62,62,7.27,0.2,410.1,0.69,0.67,267,7.83,0,1.196,8.381,5.92,0
12/17/2019,9:15:00,0,Decker Breach,0.48,2.47,278.9,49.09,15.96,415.9,62.6,62.6,7.34,0.2,408.8,0.65,0.63,266,7.71,0,1.193,8.363,5.91,0
12/17/2019,9:30:00,0,Decker Breach,0.68,3.29,278.5,46.31,15.06,414.8,61.8,61.8,7.24,0.2,407.7,0.7,0.68,265,14.73,0,1.202,8.409,5.92,0
12/17/2019,9:45:00,0,Decker Breach,0.59,2.92,285.8,49.03,15.94,423.8,64.4,64.4,7.52,0.2,416.5,0.68,0.66,271,6.14,0,1.196,8.579,5.92,0
12/17/2019,10:00:00,0,Decker Breach,0.53,2.68,312.2,46.63,15.16,448.5,69.1,69.1,7.84,0.21,440.7,0.62,0.6,286,4.15,0,1.199,9.736,5.91,0
12/17/2019,10:15:00,0,Decker Breach,0.5,2.57,317.1,45.36,14.75,453.6,70.2,70.2,7.94,0.22,445.7,0.6,0.58,290,3.76,0,1.202,9.896,5.92,0
12/17/2019,10:30:00,0,Decker Breach,0.45,2.35,313.4,45.47,14.78,450.2,71.1,71.1,8.06,0.21,442.4,0.63,0.6,288,5.39,0,1.203,9.733,5.91,0
12/17/2019,10:45:00,0,Decker Breach,0.45,2.35,311.6,46.58,15.15,449.1,71,71,8.08,0.21,441.2,0.63,0.61,287,5.51,0,1.202,9.616,5.91,0
12/17/2019,11:00:00,0,Decker Breach,0.46,2.42,307.6,46.17,15.01,445.5,70,70,8,0.21,437.8,0.64,0.62,285,6.78,0,1.202,9.43,5.92,0
12/17/2019,11:15:00,0,Decker Breach,0.48,2.48,303.4,46.26,15.04,441.5,68.6,68.6,7.87,0.21,433.8,0.65,0.63,282,6.81,0,1.205,9.26,5.91,0
12/17/2019,11:30:00,0,Decker Breach,0.47,2.46,299.8,46.5,15.12,437.9,67,67,7.72,0.21,430.3,0.66,0.64,280,7.08,0,1.208,9.121,5.92,0
12/17/2019,11:45:00,0,Decker Breach,0.47,2.44,294.4,46.32,15.06,432,65.1,65.1,7.53,0.21,424.5,0.66,0.64,276,11.1,0,1.198,8.955,5.91,0
12/17/2019,12:00:00,0,Decker Breach,0.49,2.52,287.1,48.19,15.67,423.4,62.4,62.4,7.25,0.2,416,0.67,0.65,270,9.39,0,1.197,8.774,5.91,0
12/17/2019,12:15:00,0,Decker Breach,0.52,2.66,279,48.75,15.85,413.1,60.3,60.3,7.02,0.2,406,0.67,0.65,264,9.53,0,1.209,8.625,5.92,0
12/17/2019,12:30:00,0,Decker Breach,0.5,2.57,270.5,48.67,15.83,402.2,57.8,57.8,6.76,0.19,395.3,0.72,0.69,257,10.54,0,1.202,8.474,5.91,0
12/17/2019,12:45:00,0,Decker Breach,0.51,2.6,265.7,50.08,16.29,395.2,56.4,56.4,6.6,0.19,388.4,0.67,0.65,252,10.51,0,1.194,8.45,5.91,0
12/17/2019,13:00:00,0,Decker Breach,0.51,2.59,262.9,49.69,16.16,390.9,55,55,6.43,0.19,384.1,0.66,0.64,250,12.23,0,1.198,8.475,5.91,0
12/17/2019,13:15:00,0,Decker Breach,0.5,2.55,261.5,49.25,16.01,388.1,53.5,53.5,6.25,0.18,381.4,0.68,0.66,248,14.48,0,1.2,8.539,5.91,0
12/17/2019,13:30:00,0,Decker Breach,0.56,2.82,261,42.32,13.76,386.4,52.4,52.4,6.1,0.18,379.8,0.75,0.73,247,44.99,0,1.203,8.627,5.91,0
12/17/2019,13:45:00,0,Decker Breach,0.55,2.77,260.8,45.57,14.82,385.3,51.2,51.2,5.96,0.18,378.6,0.68,0.66,246,26.64,0,1.207,8.711,5.9,0
12/17/2019,14:00:00,0,Decker Breach,0.53,2.69,260.7,46.73,15.19,384.1,50,50,5.8,0.18,377.5,0.68,0.66,245,16.45,0,1.207,8.802,5.91,0
12/17/2019,14:15:00,0,Decker Breach,0.52,2.63,260.7,47.2,15.35,383.4,49.3,49.3,5.71,0.18,376.7,0.68,0.66,245,15.79,0,1.198,8.878,5.9,0
12/17/2019,14:30:00,0,Decker Breach,0.48,2.46,260.8,47.54,15.46,382.8,48.5,48.5,5.61,0.18,376.2,0.67,0.65,245,17.1,0,1.201,8.945,5.91,0
12/17/2019,14:45:00,0,Decker Breach,0.9,4.21,261,47.34,15.39,382.7,48.6,48.6,5.61,0.18,376.1,0.66,0.64,244,16.86,0,1.21,8.976,5.91,0
12/17/2019,15:00:00,0,Decker Breach,0.51,2.61,261.2,46.91,15.25,382.8,48.8,48.8,5.63,0.18,376.2,0.67,0.65,245,17.47,0,1.198,8.993,5.91,0
12/17/2019,15:15:00,0,Decker Breach,0.51,2.62,261.6,47.17,15.34,383.6,49.2,49.2,5.69,0.18,377,0.68,0.66,245,16.28,0,1.196,8.981,5.91,0
12/17/2019,15:30:00,0,Decker Breach,0.51,2.61,264.3,47.48,15.44,387,53.1,53.1,6.13,0.18,380.3,0.64,0.62,247,13.29,0,1.204,9.033,5.9,0
12/17/2019,15:45:00,0,Decker Breach,0.49,2.51,266.9,47.34,15.39,389.9,58.7,58.7,6.75,0.18,383.1,0.64,0.62,249,11.71,0,1.204,9.123,5.91,0
12/17/2019,16:00:00,0,Decker Breach,0.46,2.4,266.1,47.54,15.46,386.3,62.9,62.9,7.2,0.18,379.6,0.62,0.6,247,9.99,0,1.202,9.354,5.9,0
12/17/2019,16:15:00,0,Decker Breach,0.44,2.33,266.7,47.56,15.46,386.3,68.3,68.3,7.81,0.18,379.6,0.61,0.58,247,9.57,0,1.201,9.426,5.91,0
